Type,Region,Residence _School Type,Service_Type,Year,Coverage,School_age _population,Service_level
sdg,Latin America and the Caribbean,pre_primary,Sanitation,2011,7.36574,1865397.864,No service
sdg,Latin America and the Caribbean,primary,Sanitation,2011,8.62526,5233128.473,No service
sdg,Latin America and the Caribbean,rural,Sanitation,2011,15.84565,5466594.975,No service
sdg,Latin America and the Caribbean,secondary,Sanitation,2011,5.14659,3552007.484,No service
sdg,Latin America and the Caribbean,urban,Sanitation,2011,3.72237,4485559.58,No service
sdg,Latin America and the Caribbean,total,Hygiene,2012,58.57257,90338037.49,Basic service
sdg,Latin America and the Caribbean,pre_primary,Hygiene,2012,59.87815,15007442.4,Basic service
sdg,Latin America and the Caribbean,primary,Hygiene,2012,57.28115,34394126.18,Basic service
sdg,Latin America and the Caribbean,rural,Hygiene,2012,55.39732,18794552.85,Basic service
sdg,Latin America and the Caribbean,secondary,Hygiene,2012,63.99851,44238944.73,Basic service
sdg,Latin America and the Caribbean,urban,Hygiene,2012,61.12372,73527917.19,Basic service
sdg,Latin America and the Caribbean,total,Hygiene,2012,0,0,Insufficient data
sdg,Latin America and the Caribbean,pre_primary,Hygiene,2012,0,0,Insufficient data
sdg,Latin America and the Caribbean,primary,Hygiene,2012,0,0,Insufficient data
sdg,Latin America and the Caribbean,rural,Hygiene,2012,0,0,Insufficient data
sdg,Latin America and the Caribbean,secondary,Hygiene,2012,0,0,Insufficient data
sdg,Latin America and the Caribbean,urban,Hygiene,2012,0,0,Insufficient data
sdg,Latin America and the Caribbean,total,Hygiene,2012,24.21259,37343727.82,Limited service
sdg,Latin America and the Caribbean,pre_primary,Hygiene,2012,22.69671,5688544.868,Limited service
sdg,Latin America and the Caribbean,primary,Hygiene,2012,24.44525,14678006.77,Limited service
sdg,Latin America and the Caribbean,rural,Hygiene,2012,9.67134,3281179.11,Limited service
sdg,Latin America and the Caribbean,secondary,Hygiene,2012,23.96931,16568773.36,Limited service
sdg,Latin America and the Caribbean,urban,Hygiene,2012,30.19542,36323152.7,Limited service
sdg,Latin America and the Caribbean,total,Hygiene,2012,17.21483,26550897.75,No service
sdg,Latin America and the Caribbean,pre_primary,Hygiene,2012,17.42514,4367315.253,No service
sdg,Latin America and the Caribbean,primary,Hygiene,2012,18.2736,10972276.04,No service
sdg,Latin America and the Caribbean,rural,Hygiene,2012,34.93134,11851096.34,No service
sdg,Latin America and the Caribbean,secondary,Hygiene,2012,12.03218,8317241.895,No service
sdg,Latin America and the Caribbean,urban,Hygiene,2012,8.68085,10442511.53,No service
sdg,Latin America and the Caribbean,total,Sanitation,2012,78.89841,121687116.5,Basic service
sdg,Latin America and the Caribbean,primary,Sanitation,2012,80.10439,48098204.78,Basic service
sdg,Latin America and the Caribbean,rural,Sanitation,2012,63.95734,21698694.88,Basic service
sdg,Latin America and the Caribbean,urban,Sanitation,2012,86.71435,104311798.6,Basic service
sdg,Latin America and the Caribbean,total,Sanitation,2012,0,0,Insufficient data
sdg,Latin America and the Caribbean,pre_primary,Sanitation,2012,92.74657,23245353.77,Insufficient data
sdg,Latin America and the Caribbean,primary,Sanitation,2012,0,0,Insufficient data
sdg,Latin America and the Caribbean,rural,Sanitation,2012,0,0,Insufficient data
sdg,Latin America and the Caribbean,secondary,Sanitation,2012,94.64952,65426441.88,Insufficient data
sdg,Latin America and the Caribbean,urban,Sanitation,2012,0,0,Insufficient data
sdg,Latin America and the Caribbean,total,Sanitation,2012,10.10835,15590381.8,Limited service
sdg,Latin America and the Caribbean,primary,Sanitation,2012,11.46869,6886306.506,Limited service
sdg,Latin America and the Caribbean,rural,Sanitation,2012,20.47475,6946431.892,Limited service
sdg,Latin America and the Caribbean,urban,Sanitation,2012,9.51437,11445181.4,Limited service
sdg,Latin America and the Caribbean,total,Sanitation,2012,10.99324,16955170.62,No service
sdg,Latin America and the Caribbean,pre_primary,Sanitation,2012,7.25343,1817949.231,No service
sdg,Latin America and the Caribbean,primary,Sanitation,2012,8.42692,5059897.137,No service
sdg,Latin America and the Caribbean,rural,Sanitation,2012,15.56792,5281699.902,No service
sdg,Latin America and the Caribbean,secondary,Sanitation,2012,5.35048,3698516.119,No service
sdg,Latin America and the Caribbean,urban,Sanitation,2012,3.77128,4536606.576,No service
sdg,Latin America and the Caribbean,total,Hygiene,2013,57.97204,90673724.18,Basic service
sdg,Latin America and the Caribbean,primary,Hygiene,2013,57.23294,34225376.35,Basic service
sdg,Latin America and the Caribbean,rural,Hygiene,2013,55.19505,18814565.15,Basic service
sdg,Latin America and the Caribbean,secondary,Hygiene,2013,64.84953,44442638.52,Basic service
sdg,Latin America and the Caribbean,urban,Hygiene,2013,61.12358,74760221.67,Basic service
sdg,Latin America and the Caribbean,total,Hygiene,2013,0,0,Insufficient data
sdg,Latin America and the Caribbean,pre_primary,Hygiene,2013,81.39232,22852795.34,Insufficient data
sdg,Latin America and the Caribbean,primary,Hygiene,2013,0,0,Insufficient data
sdg,Latin America and the Caribbean,rural,Hygiene,2013,0,0,Insufficient data
sdg,Latin America and the Caribbean,secondary,Hygiene,2013,0,0,Insufficient data
sdg,Latin America and the Caribbean,urban,Hygiene,2013,0,0,Insufficient data
sdg,Latin America and the Caribbean,total,Hygiene,2013,24.79401,38780171.48,Limited service
sdg,Latin America and the Caribbean,primary,Hygiene,2013,24.15454,14444447.41,Limited service
sdg,Latin America and the Caribbean,rural,Hygiene,2013,8.73798,2978549.905,Limited service
sdg,Latin America and the Caribbean,secondary,Hygiene,2013,23.10589,15834913.79,Limited service
sdg,Latin America and the Caribbean,urban,Hygiene,2013,29.85718,36518297.06,Limited service
sdg,Latin America and the Caribbean,total,Hygiene,2013,17.23395,26955519.33,No service
sdg,Latin America and the Caribbean,pre_primary,Hygiene,2013,18.60768,5224540.659,No service
sdg,Latin America and the Caribbean,primary,Hygiene,2013,18.61252,11130310.52,No service
sdg,Latin America and the Caribbean,rural,Hygiene,2013,36.06697,12294295.64,No service
sdg,Latin America and the Caribbean,secondary,Hygiene,2013,12.04459,8254390.004,No service
sdg,Latin America and the Caribbean,urban,Hygiene,2013,9.01924,11031426.6,No service
sdg,Latin America and the Caribbean,total,Sanitation,2013,78.16222,122253074.7,Basic service
sdg,Latin America and the Caribbean,primary,Sanitation,2013,80.07058,47882312.25,Basic service
sdg,Latin America and the Caribbean,rural,Sanitation,2013,60.42689,20597963.41,Basic service
sdg,Latin America and the Caribbean,urban,Sanitation,2013,86.85592,106233424.9,Basic service
sdg,Latin America and the Caribbean,total,Sanitation,2013,0,0,Insufficient data
sdg,Latin America and the Caribbean,pre_primary,Sanitation,2013,92.85102,26070091.89,Insufficient data
sdg,Latin America and the Caribbean,primary,Sanitation,2013,0,0,Insufficient data
sdg,Latin America and the Caribbean,rural,Sanitation,2013,0,0,Insufficient data
sdg,Latin America and the Caribbean,secondary,Sanitation,2013,94.32858,64645203.78,Insufficient data
sdg,Latin America and the Caribbean,urban,Sanitation,2013,0,0,Insufficient data
sdg,Latin America and the Caribbean,total,Sanitation,2013,11.04276,17271908.37,Limited service
sdg,Latin America and the Caribbean,primary,Sanitation,2013,11.39104,6811855.156,Limited service
sdg,Latin America and the Caribbean,rural,Sanitation,2013,24.38289,8311495.759,Limited service
sdg,Latin America and the Caribbean,urban,Sanitation,2013,9.32381,11403952.07,Limited service
sdg,Latin America and the Caribbean,total,Sanitation,2013,10.79502,16884433.44,No service
sdg,Latin America and the Caribbean,pre_primary,Sanitation,2013,7.14898,2007244.112,No service
sdg,Latin America and the Caribbean,primary,Sanitation,2013,8.53839,5105966.875,No service
sdg,Latin America and the Caribbean,rural,Sanitation,2013,15.19022,5177953.485,No service
sdg,Latin America and the Caribbean,secondary,Sanitation,2013,5.67142,3886737.216,No service
sdg,Latin America and the Caribbean,urban,Sanitation,2013,3.82027,4672567.511,No service
sdg,Latin America and the Caribbean,total,Hygiene,2014,57.7572,89985284.13,Basic service
sdg,Latin America and the Caribbean,primary,Hygiene,2014,57.18345,34068001.43,Basic service
sdg,Latin America and the Caribbean,rural,Hygiene,2014,54.51921,18324943.52,Basic service
sdg,Latin America and the Caribbean,secondary,Hygiene,2014,65.4839,44756055.26,Basic service
sdg,Latin America and the Caribbean,urban,Hygiene,2014,61.1329,74689442.43,Basic service
sdg,Latin America and the Caribbean,total,Hygiene,2014,0,0,Insufficient data
sdg,Latin America and the Caribbean,pre_primary,Hygiene,2014,81.32725,22670722.02,Insufficient data
sdg,Latin America and the Caribbean,primary,Hygiene,2014,0,0,Insufficient data
sdg,Latin America and the Caribbean,rural,Hygiene,2014,0,0,Insufficient data
sdg,Latin America and the Caribbean,secondary,Hygiene,2014,0,0,Insufficient data
sdg,Latin America and the Caribbean,urban,Hygiene,2014,0,0,Insufficient data
sdg,Latin America and the Caribbean,total,Hygiene,2014,24.92641,38835155.94,Limited service
sdg,Latin America and the Caribbean,primary,Hygiene,2014,24.14938,14387395.93,Limited service
sdg,Latin America and the Caribbean,rural,Hygiene,2014,9.14705,3074497.312,Limited service
sdg,Latin America and the Caribbean,secondary,Hygiene,2014,22.4474,15342048.6,Limited service
sdg,Latin America and the Caribbean,urban,Hygiene,2014,29.90164,36532488.21,Limited service
sdg,Latin America and the Caribbean,total,Hygiene,2014,17.3164,26978819.87,No service
sdg,Latin America and the Caribbean,pre_primary,Hygiene,2014,18.67275,5205202.981,No service
sdg,Latin America and the Caribbean,primary,Hygiene,2014,18.66717,11121279.51,No service
sdg,Latin America and the Caribbean,rural,Hygiene,2014,36.33374,12212463.17,No service
sdg,Latin America and the Caribbean,secondary,Hygiene,2014,12.06869,8248547.836,No service
sdg,Latin America and the Caribbean,urban,Hygiene,2014,8.96546,10953591.87,No service
sdg,Latin America and the Caribbean,total,Sanitation,2014,78.22738,121877672.7,Basic service
sdg,Latin America and the Caribbean,primary,Sanitation,2014,80.06696,47701232.3,Basic service
sdg,Latin America and the Caribbean,rural,Sanitation,2014,60.59528,20367227.24,Basic service
sdg,Latin America and the Caribbean,urban,Sanitation,2014,87.01405,106309868.1,Basic service
sdg,Latin America and the Caribbean,total,Sanitation,2014,0,0,Insufficient data
sdg,Latin America and the Caribbean,pre_primary,Sanitation,2014,92.9372,25907105.12,Insufficient data
sdg,Latin America and the Caribbean,primary,Sanitation,2014,0,0,Insufficient data
sdg,Latin America and the Caribbean,rural,Sanitation,2014,0,0,Insufficient data
sdg,Latin America and the Caribbean,secondary,Sanitation,2014,94.09287,64309329.15,Insufficient data
sdg,Latin America and the Caribbean,urban,Sanitation,2014,0,0,Insufficient data
sdg,Latin America and the Caribbean,total,Sanitation,2014,11.02649,17179188.01,Limited service
sdg,Latin America and the Caribbean,primary,Sanitation,2014,11.55639,6884912.574,Limited service
sdg,Latin America and the Caribbean,rural,Sanitation,2014,24.45378,8219381.438,Limited service
sdg,Latin America and the Caribbean,urban,Sanitation,2014,9.11999,11142392.68,Limited service
sdg,Latin America and the Caribbean,total,Sanitation,2014,10.74613,16742388.88,No service
sdg,Latin America and the Caribbean,pre_primary,Sanitation,2014,7.0628,1968819.881,No service
sdg,Latin America and the Caribbean,primary,Sanitation,2014,8.37666,4990534.258,No service
sdg,Latin America and the Caribbean,rural,Sanitation,2014,14.95094,5025294.682,No service
sdg,Latin America and the Caribbean,secondary,Sanitation,2014,5.90713,4037323.853,No service
sdg,Latin America and the Caribbean,urban,Sanitation,2014,3.86597,4723264.686,No service
sdg,Latin America and the Caribbean,total,Hygiene,2015,57.70922,89430938.39,Basic service
sdg,Latin America and the Caribbean,primary,Hygiene,2015,57.18016,33958423.03,Basic service
sdg,Latin America and the Caribbean,rural,Hygiene,2015,54.33668,17954225.65,Basic service
sdg,Latin America and the Caribbean,secondary,Hygiene,2015,65.61317,44486564.25,Basic service
sdg,Latin America and the Caribbean,urban,Hygiene,2015,61.1329,74529535.88,Basic service
sdg,Latin America and the Caribbean,total,Hygiene,2015,0,0,Insufficient data
sdg,Latin America and the Caribbean,pre_primary,Hygiene,2015,81.27805,22577800.46,Insufficient data
sdg,Latin America and the Caribbean,primary,Hygiene,2015,0,0,Insufficient data
sdg,Latin America and the Caribbean,rural,Hygiene,2015,0,0,Insufficient data
sdg,Latin America and the Caribbean,secondary,Hygiene,2015,0,0,Insufficient data
sdg,Latin America and the Caribbean,urban,Hygiene,2015,0,0,Insufficient data
sdg,Latin America and the Caribbean,total,Hygiene,2015,24.93175,38636281.73,Limited service
sdg,Latin America and the Caribbean,primary,Hygiene,2015,24.14191,14337512.85,Limited service
sdg,Latin America and the Caribbean,rural,Hygiene,2015,9.19966,3039802.762,Limited service
sdg,Latin America and the Caribbean,secondary,Hygiene,2015,22.23616,15076398.62,Limited service
sdg,Latin America and the Caribbean,urban,Hygiene,2015,29.94725,36509877.04,Limited service
sdg,Latin America and the Caribbean,total,Hygiene,2015,17.35904,26900991.8,No service
sdg,Latin America and the Caribbean,pre_primary,Hygiene,2015,18.72195,5200670.54,No service
sdg,Latin America and the Caribbean,primary,Hygiene,2015,18.67792,11092531.13,No service
sdg,Latin America and the Caribbean,rural,Hygiene,2015,36.46365,12048521.32,No service
sdg,Latin America and the Caribbean,secondary,Hygiene,2015,12.15067,8238306.425,No service
sdg,Latin America and the Caribbean,urban,Hygiene,2015,8.91985,10874545.74,No service
sdg,Latin America and the Caribbean,total,Sanitation,2015,78.35435,121424326.2,Basic service
sdg,Latin America and the Caribbean,primary,Sanitation,2015,80.1551,47602883.9,Basic service
sdg,Latin America and the Caribbean,rural,Sanitation,2015,60.8704,20113131.53,Basic service
sdg,Latin America and the Caribbean,urban,Sanitation,2015,87.14732,106244748,Basic service
sdg,Latin America and the Caribbean,total,Sanitation,2015,0,0,Insufficient data
sdg,Latin America and the Caribbean,pre_primary,Sanitation,2015,93.02838,25841861.01,Insufficient data
sdg,Latin America and the Caribbean,primary,Sanitation,2015,0,0,Insufficient data
sdg,Latin America and the Caribbean,rural,Sanitation,2015,0,0,Insufficient data
sdg,Latin America and the Caribbean,secondary,Sanitation,2015,93.84754,63629823.98,Insufficient data
sdg,Latin America and the Caribbean,urban,Sanitation,2015,0,0,Insufficient data
